,text,place,uri,collector,area,lat,lon
105689,Βάρεσε το μαχαίρι στο κόκκαλο,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/204264,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
111919,Έπιασαν τα προζύμια,Ήπειρος,http://hdl.handle.net/20.500.11853/256036,"Σωφρόνιος, ηγούμενος Μονής Λιγγιστάδων",Ήπειρος,37.9982534,23.7378671
7729,Του ήμερου τ' αρνί βζάν' δυο μανάδες κι τ΄άγριου ούτι τθκίτ,Ήπειρος,http://hdl.handle.net/20.500.11853/141772,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671
105780,Είναι κι αυτός μέσα μπασμένος,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/281680,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
89908,Της καλομάννας το παιδί Σ' εννιά μήνες περβατεί,"Ήπειρος, Τσαμαντάς",http://hdl.handle.net/20.500.11853/247826,"Νίτσος, Νικόλαος",Ήπειρος,37.9982534,23.7378671
8200,"Αν ήταν η ζήλεια ψώρα, θα κόλλαε τον κόσμον όλον",Ήπειρος,http://hdl.handle.net/20.500.11853/167098,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671
105891,Κρύο που τρεμ' το φιδ' ς' την τρύπα τ',"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/273577,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
74553,"Είπα σου κυρά να κλάνης, μα να μη το παρακάνης",Ήπειρος,http://hdl.handle.net/20.500.11853/276428,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
104410,"Ακόμα δεν τον είδαμαν, Γιάννη τον εβγάλαμεν","Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/198161,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
7628,"Κουρεύϊτι, βαδεύϊτι μι δικουχτώ ψαλίδια",Ήπειρος,http://hdl.handle.net/20.500.11853/271815,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671
44691,Αγαπάει ου Θιός τουγ κλέφτ' μ' αγαπάει κι του ν'κουκύρ',"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/205365,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
111944,Ή μικρός μικρός πανδρέψου ή μικρός καλογηρέψου,Ήπειρος,http://hdl.handle.net/20.500.11853/256037,"Σωφρόνιος, ηγούμενος Μονής Λιγγιστάδων",Ήπειρος,37.9982534,23.7378671
104298,Έχει ζιόγκον,Ήπειρος,http://hdl.handle.net/20.500.11853/173381,"Ρέκας, Β. Δ.",Ήπειρος,37.9982534,23.7378671
7558,Άλλους τ' χάρ' κι άλλους τόνουμα,Ήπειρος,http://hdl.handle.net/20.500.11853/204640,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671
74759,Με πήρες 'ς το λαιμό σου,Ήπειρος,http://hdl.handle.net/20.500.11853/276438,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
81678,Σαν τα σπίτια της Πεπέλης,"Ήπειρος, Δρόβιανη",http://hdl.handle.net/20.500.11853/256561,"Μυστακίδης, Νικόλαος Γ.",Ήπειρος,37.9982534,23.7378671
74136,"Αμαρτία 'μολογημένη, στό μισό συγχωρεμένη",Ήπειρος,http://hdl.handle.net/20.500.11853/153013,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
8716,Το Πάσχα να είχα να 'τρωγα κι απόπασχα φορούσα,Ήπειρος,http://hdl.handle.net/20.500.11853/255988,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671
7587,Δεν ακούει ου Θιός τσκρούνες,Ήπειρος,http://hdl.handle.net/20.500.11853/169005,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671
8455,"Μαυρομοίρα, που 'χες άντρα ολ' επνίχτ'καν και συ έρθες",Ήπειρος,http://hdl.handle.net/20.500.11853/141915,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671
7576,Απ' τν' ανεμουβρουχιά καλό είνι κι του χαλάζ',Ήπειρος,http://hdl.handle.net/20.500.11853/204648,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671
81463,Άλλοι τρων τ' αυγά με το πιπέρι κι' άλλοι κρατούν τ' αρχίδια με το χέρι,"Ήπειρος, Δρόβιανη",http://hdl.handle.net/20.500.11853/154105,"Μυστακίδης, Νικόλαος Γ.",Ήπειρος,37.9982534,23.7378671
4542,Πιάσ' τον άπιαστο,Ήπειρος,http://hdl.handle.net/20.500.11853/204855,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671
104532,Δούλευε και δουλειά να μη σε λείπ',"Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/198312,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
104801,"Με τον ήλιο μπαίνουν με τον ήλιο βγαίνουν, τ' έχουν τα έρημα και ψοφούν;","Ήπειρος, Κόνιτσα, Βούρμπιανη",http://hdl.handle.net/20.500.11853/178261,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
64180,"Όσ' ο νους μου στο χωράφι, τόσα βόιδια να πομείνουν","Ήπειρος, Λοζέτσι",http://hdl.handle.net/20.500.11853/285654,"Λιουδάκη, Μαρία",Ήπειρος,37.9982534,23.7378671
104782,Μάτια πραμάτεια,"Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/239457,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
93993,Ο ξένος και ο πόταμος τον τόπο τους γυρεύουν,Ήπειρος,http://hdl.handle.net/20.500.11853/204750,"Παπαγεωργίου, Ιωάννης",Ήπειρος,37.9982534,23.7378671
7563,"Αλλού μι τριβς, γούμινε, κι' αλλού έχου τουν πόνου",Ήπειρος,http://hdl.handle.net/20.500.11853/141760,"Γαλδέμης, Αναστάσιος Δ.",Ήπειρος,37.9982534,23.7378671
74248,Απόκτησε η κοπριά φροκάλι,Ήπειρος,http://hdl.handle.net/20.500.11853/153056,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
105763,Είναι αζύς σαν το ξύδι,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/157849,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
74060,"Άνδρας είσε, φόβος δίχνεις, κι' όθε πάς κλωτσιές μαζώνης",Ήπειρος,http://hdl.handle.net/20.500.11853/153028,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
4430,Επρόσταξαν την αλουπου κι' η αλουπου την ουρά της,Ήπειρος,http://hdl.handle.net/20.500.11853/256148,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671
1176,Αγάπα με να σ' αγαπώ κε φίλα με να σε φιλώ,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/186301,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671
74766,Μη πάρη τα μούτρα και ξανάρθη!,Ήπειρος,http://hdl.handle.net/20.500.11853/282918,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
92608,Μάτια γαλανά ψυχή του σατανά,"Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/280567,"Οικονομίδης, Δημήτριος Β.",Ήπειρος,37.9982534,23.7378671
45136,"Μέσα, όξου, όρσι, κι τι ουρίεις, πιράει η μέρα","Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/205447,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
8353,Ηύρε λόγγον χωρίς τσεκούρι,Ήπειρος,http://hdl.handle.net/20.500.11853/141898,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671
4466,Καιρός για σύκα,Ήπειρος,http://hdl.handle.net/20.500.11853/267275,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671
104775,Μ' έχ' στο γλούπο,"Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/198237,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
104790,Μας μπήκε στες μύτες,"Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/284919,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
119019,(Τάκανε) γης Μαδιάμ,Ήπειρος,http://hdl.handle.net/20.500.11853/172255,"Χριστοβασίλης, Χ.",Ήπειρος,37.9982534,23.7378671
8523,Όντα κλέφτουν μην κλέφτης κι όταν διαλαλούν μη φοβάσαι,Ήπειρος,http://hdl.handle.net/20.500.11853/203476,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671
4452,Ίσιος σαν το κλήμα,Ήπειρος,http://hdl.handle.net/20.500.11853/169349,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671
119002,Παρά μια τεσσαράκοντα (έφαγε),Ήπειρος,http://hdl.handle.net/20.500.11853/256316,"Χριστοβασίλης, Χ.",Ήπειρος,37.9982534,23.7378671
74067,"Άνθρωπος πολύβουλος, Θεός ο βουληκόπος",Ήπειρος,http://hdl.handle.net/20.500.11853/256919,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
74962,Σαν έπρεπε δεν έπρεπε και το Μάϊ χιόνισε,Ήπειρος,http://hdl.handle.net/20.500.11853/256892,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
106047,Σα θάλασσα βουρλίζεται σαν κύμα δερν΄ ο νους της,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/157869,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
74396,Δεν του βγάζει πλώρη,Ήπειρος,http://hdl.handle.net/20.500.11853/256943,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
8346,Ήρθε στην ξύφαση,Ήπειρος,http://hdl.handle.net/20.500.11853/166967,"Γόνιος, Α.",Ήπειρος,37.9982534,23.7378671
45593,Τουμ βλάκουσ' αράπ'ς,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/148633,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
74486,Έσπασε ο λόγος,Ήπειρος,http://hdl.handle.net/20.500.11853/212932,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
45392,Πιοιός του κριμάει του γκ'δούν' τ'ς γάτας,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/170281,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
44693,Αγουρουφάις έφαε (ου) συρμουφάις δεν έφαι,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/148523,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
84742,Κάλλια να σε ζηλεύουν παρά να σ' ελεημονιούνται,Ήπειρος,http://hdl.handle.net/20.500.11853/175986,"Νεστορίδης, Κ.",Ήπειρος,37.9982534,23.7378671
105955,Ξεκαρδίσθηκα 'ς τα γέλια,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/168429,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
44999,Θα τα πάρ'ς μι διάφουρου,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/170406,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
104342,Ο διάβολος δεν έχει ανάκαρα,Ήπειρος,http://hdl.handle.net/20.500.11853/173384,"Ρέκας, Β. Δ.",Ήπειρος,37.9982534,23.7378671
63690,Με τον θ'κό σου φαε και πιε κι αλισιβερίσι μην κάνης,"Ήπειρος, Λοζέτσι",http://hdl.handle.net/20.500.11853/163406,"Λιουδάκη, Μαρία",Ήπειρος,37.9982534,23.7378671
104697,Κάλλια λόγια στο χωράφι πέρι μάγγανα στ' αλώνι,"Ήπειρος, Κόνιτσα, Βούρμπιανη",http://hdl.handle.net/20.500.11853/211515,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
102633,Πήρε άρατα πύρατα,Ήπειρος,http://hdl.handle.net/20.500.11853/157053,"Πολίτης, Ν. Δ.",Ήπειρος,37.9982534,23.7378671
1316,Κιμάτι μι τς κόττις κι σ'κώνιτι μι τς γάτις,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/209422,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671
74198,Απ' όπου κι αν τον 'γκίσης τα χέρια σου θα χρείσης,Ήπειρος,http://hdl.handle.net/20.500.11853/153051,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
74973,Σου πολιτεχνα το σπίτι συφορά και καταδίκη,Ήπειρος,http://hdl.handle.net/20.500.11853/256894,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
105769,Είναι γερός ασλάνι,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/168479,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
74092,Άστονε (ι) να βγάλη το σβέρκο του...,Ήπειρος,http://hdl.handle.net/20.500.11853/256934,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
4555,Σαν η κόττα αποκάτω στον αητόν!,Ήπειρος,http://hdl.handle.net/20.500.11853/271836,"Βαξοβάνος, Λεωνίδας",Ήπειρος,37.9982534,23.7378671
45410,Πουθι κρατάει η σκούφια τ',"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/256405,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
105037,"Σου λείπ' μάννα, δε σου λείπ' λανγκιόλ'","Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/276962,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
118656,Από τον Άννα στου Καϊάφα,Ήπειρος,http://hdl.handle.net/20.500.11853/159311,"Χρηστοβασίλης, Χ.",Ήπειρος,37.9982534,23.7378671
74714,Και το σπίτι στο γκρεμό και το χωριό στο ρέμμα,Ήπειρος,http://hdl.handle.net/20.500.11853/267939,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
44887,Δούλιυέ μι κακουρίζ'κι να μη γένου σαν κι ισένα,"Ήπειρος, Δολιανά",http://hdl.handle.net/20.500.11853/170442,"Κοντοπάνος, Α.",Ήπειρος,37.9982534,23.7378671
104611,"Εμ κρύγιο εμ θολό, εμ τραυάει","Ήπειρος, Κόνιτσα",http://hdl.handle.net/20.500.11853/274280,"Ρεμπέλης, Χαράλαμπος",Ήπειρος,37.9982534,23.7378671
74647,Η νύχτα κάνει επίσκοπο κ' η αυγή Μητροπολίτη,Ήπειρος,http://hdl.handle.net/20.500.11853/288305,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
106076,Τα νιάτα ν' αγοράζονται τα γέρα να πωλιόνταν,"Ήπειρος, Ζαγόρι, Βίτσα",http://hdl.handle.net/20.500.11853/286081,"Σάρρος, Δημήτριος Μ.",Ήπειρος,37.9982534,23.7378671
1227,Γιννήθκι τ Μιγάλ' 'μ Πασκαλιά,"Ήπειρος, Ζαγόρι",http://hdl.handle.net/20.500.11853/186430,"Αναγνωστόπουλος, Γιώργος Π.",Ήπειρος,37.9982534,23.7378671
74559,Είς τα καλά καθούμενα,Ήπειρος,http://hdl.handle.net/20.500.11853/267933,"Μανούσος, Αντώνιος",Ήπειρος,37.9982534,23.7378671
